cdscod,cds,dtappello,commitment
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-02-27T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-03-02T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-03-07T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-03-21T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-03-29T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-04-07T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-04-09T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-04-24T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-04-28T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-05-05T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-05-07T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-05-31T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-06-03T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-06-06T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-06-07T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-06-10T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-06-22T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-06-26T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-06-29T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-06-30T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-07-02T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-07-06T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-07-13T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-07-21T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-07-24T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-08-02T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-08-09T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-08-11T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-09-05T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-09-10T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-09-19T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-09-20T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-09-22T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-09-26T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-09-27T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-09-29T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-10-02T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-10-10T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-10-23T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-10-24T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-10-27T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-11-17T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-11-20T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-11-22T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-11-27T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-12-06T00:00:00Z,1
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-12-07T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2016-04-26T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2016-05-31T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2016-11-22T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-02-11T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-02-13T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-02-14T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-02-16T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-02-17T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-02-24T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-02-28T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-03-14T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-04-04T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-04-09T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-04-26T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-05-16T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-06-20T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-06-22T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-06-26T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-06-29T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-07-07T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-07-14T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-07-17T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-07-25T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-07-27T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-07-28T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-08-09T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-09-02T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-09-06T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-09-14T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-09-15T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-09-21T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-09-28T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-10-02T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-10-10T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-10-19T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-10-23T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-10-26T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-11-07T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-11-12T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-11-27T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-12-01T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-12-06T00:00:00Z,1
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-12-10T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-01-02T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-01-09T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-01-19T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-01-20T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-01-30T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-02-11T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-02-14T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-02-15T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-02-17T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-02-20T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-02-22T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-02-28T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-03-07T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-03-15T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-03-27T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-04-09T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-04-19T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-04-20T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-05-05T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-05-15T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-05-29T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-06-11T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-06-13T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-06-15T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-06-16T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-06-27T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-06-28T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-06-29T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-06-30T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-07-06T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-07-14T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-07-24T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-08-02T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-08-05T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-08-06T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-08-09T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-09-02T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-10-10T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-10-11T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-10-17T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-10-19T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-10-25T00:00:00Z,1
E3001Q,[E3001Q] FISICA,2017-11-12T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2016-11-17T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2016-11-22T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2016-12-22T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-01-02T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-01-16T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-01-17T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-01-18T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-01-19T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-01-24T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-01-26T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-02-02T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-02-16T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-02-17T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-03-02T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-03-07T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-03-15T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-03-20T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-03-23T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-03-30T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-04-21T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-04-26T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-04-27T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-05-06T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-05-07T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-05-16T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-05-25T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-06-07T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-06-10T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-06-15T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-06-16T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-06-22T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-06-27T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-07-03T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-07-09T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-07-14T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-07-18T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-07-21T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-07-25T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-07-26T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-07-27T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-09-14T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-09-20T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-09-22T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-09-27T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-09-29T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-10-05T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-10-18T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-10-25T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-10-26T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-11-04T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-11-10T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-11-15T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-12-04T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-12-06T00:00:00Z,1
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-12-19T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-01-02T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-01-07T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-01-17T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-01-23T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-01-25T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-01-26T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-02-02T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-02-10T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-02-20T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-03-02T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-03-10T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-04-07T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-04-27T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-05-09T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-05-10T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-06-13T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-06-15T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-06-28T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-06-30T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-07-07T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-07-09T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-07-14T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-07-15T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-07-24T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-07-27T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-07-30T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-08-02T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-08-11T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-09-18T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-09-22T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-09-23T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-09-27T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-09-29T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-10-04T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-10-16T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-10-19T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-10-23T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-11-13T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-11-16T00:00:00Z,1
E3101Q,[E3101Q] INFORMATICA,2017-12-06T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2016-02-12T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2016-11-29T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2016-11-30T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-01-02T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-01-17T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-01-24T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-02-02T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-02-15T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-02-17T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-02-20T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-02-28T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-03-05T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-03-17T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-04-07T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-04-09T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-04-10T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-04-28T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-05-06T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-05-15T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-05-16T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-05-26T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-06-02T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-06-22T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-06-26T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-06-27T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-06-28T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-04T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-13T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-17T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-19T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-24T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-26T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-27T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-28T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-08-02T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-08-11T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-09-01T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-09-06T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-09-13T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-09-15T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-09-18T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-09-20T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-10-01T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-10-07T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-10-31T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-12-07T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-12-13T00:00:00Z,1
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2018-11-29T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2016-12-12T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-01-24T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-01-26T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-01-30T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-02-13T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-02-21T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-04-07T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-05-05T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-05-09T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-05-10T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-02T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-28T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-29T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-07-02T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-07-25T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-09-02T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-09-23T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-11-09T00:00:00Z,1
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-12-01T00:00:00Z,1
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2016-05-12T00:00:00Z,1
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2016-09-23T00:00:00Z,1
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2016-12-22T00:00:00Z,1
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-01-02T00:00:00Z,1
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-01-06T00:00:00Z,1
