appcod,cdscod,cds,num_stud,year,dtappello,ad
3127,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,4,2017,2017-05-31T00:00:00Z,[E2401P035] CRIMINOLOGIA
3128,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-01-20T00:00:00Z,[E2401P103] PSICOPATOLOGIA GENERALE
3129,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-04-09T00:00:00Z,[E2401P103] PSICOPATOLOGIA GENERALE
3130,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-12-04T00:00:00Z,[E3301M180] LINGUA - INGLESE
3131,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-06-21T00:00:00Z,[E3301M180] LINGUA - INGLESE
3132,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-09-15T00:00:00Z,[E3301M180] LINGUA - INGLESE
3133,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-06-27T00:00:00Z,[E3301M181] LINGUA- FRANCESE
3134,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-01-30T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
3135,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2,2017,2017-11-04T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
3136,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-06-20T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
3137,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-04-07T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
3138,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-12-09T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
3139,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-01-25T00:00:00Z,[E3301M183] LINGUA- TEDESCO
3140,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-02-22T00:00:00Z,[E3301M183] LINGUA- TEDESCO
3141,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-11-04T00:00:00Z,[E3301M183] LINGUA- TEDESCO
3142,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,3,2017,2017-06-14T00:00:00Z,[E3301M183] LINGUA- TEDESCO
3143,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-11-07T00:00:00Z,[E3301M183] LINGUA- TEDESCO
3144,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-01-20T00:00:00Z,[E4001N015] STORIA CONTEMPORANEA
3145,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2,2017,2017-07-17T00:00:00Z,[E4001N054] AMBIENTE E RETI TERRITORIALI
3146,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-09-14T00:00:00Z,[E4001N054] AMBIENTE E RETI TERRITORIALI
3147,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,4,2017,2017-04-26T00:00:00Z,[E4001N056] NUOVI SOGGETTI URBANI
3149,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,6,2017,2017-01-26T00:00:00Z,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI"
3150,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,26,2017,2017-04-28T00:00:00Z,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI"
3151,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,10,2017,2017-07-21T00:00:00Z,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI"
3152,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-09-22T00:00:00Z,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI"
3153,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-04-20T00:00:00Z,[E4001N068] SOCIOLOGIA DEL LINGUAGGIO
3154,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2,2017,2017-07-07T00:00:00Z,[E4001N068] SOCIOLOGIA DEL LINGUAGGIO
3155,E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,1,2017,2017-07-19T00:00:00Z,[E4001N069] SOCIOLOGIA DELLA POLITICA
3156,E2003P,[E2003P] COMUNICAZIONE E PSICOLOGIA,1,2017,2017-07-18T00:00:00Z,[E2004P029] PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI
3157,E2003P,[E2003P] COMUNICAZIONE E PSICOLOGIA,1,2017,2017-11-09T00:00:00Z,[E2004P029] PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI
3158,E2003P,[E2003P] COMUNICAZIONE E PSICOLOGIA,1,2017,2017-01-24T00:00:00Z,[E2004P038] WEB MARKETING
3159,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-07-07T00:00:00Z,"[E1501N054] MUSICA, SPETTACOLO E TERRITORIO"
3160,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-09-28T00:00:00Z,[E1901R004] ANTROPOLOGIA CULTURALE
3161,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-01-17T00:00:00Z,[E1901R084] MUSICA
3162,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-05-06T00:00:00Z,[E1901R084] MUSICA
3163,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-01-19T00:00:00Z,[E1901R085] CINEMA E ARTI VISIVE
3164,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-01-06T00:00:00Z,[E1901R085] CINEMA E ARTI VISIVE
3165,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-06-15T00:00:00Z,[E1901R089] ESTETICA
3166,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-09-14T00:00:00Z,[E2001R006] ESTETICA
3167,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-05-06T00:00:00Z,[E2001R028] ANTROPOLOGIA DEI MEDIA
3168,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,100,2017,2017-06-06T00:00:00Z,[E2004P002] FILOSOFIA DEL LINGUAGGIO
3169,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,20,2017,2017-06-29T00:00:00Z,[E2004P002] FILOSOFIA DEL LINGUAGGIO
3170,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,16,2017,2017-09-22T00:00:00Z,[E2004P002] FILOSOFIA DEL LINGUAGGIO
3171,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,106,2017,2017-01-20T00:00:00Z,[E2004P003] LINGUISTICA
3172,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,8,2017,2017-06-02T00:00:00Z,[E2004P003] LINGUISTICA
3173,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,3,2017,2017-09-06T00:00:00Z,[E2004P003] LINGUISTICA
3174,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-05-07T00:00:00Z,[E2004P003] LINGUISTICA
3175,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-09-28T00:00:00Z,[E2004P003] LINGUISTICA
3176,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,52,2017,2017-01-17T00:00:00Z,[E2004P004] PSICOLOGIA GENERALE PER LA COMUNICAZIONE
3177,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,83,2017,2017-02-14T00:00:00Z,[E2004P004] PSICOLOGIA GENERALE PER LA COMUNICAZIONE
3178,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,26,2017,2017-07-06T00:00:00Z,[E2004P004] PSICOLOGIA GENERALE PER LA COMUNICAZIONE
3179,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,15,2017,2017-04-07T00:00:00Z,[E2004P004] PSICOLOGIA GENERALE PER LA COMUNICAZIONE
3180,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,15,2017,2017-09-26T00:00:00Z,[E2004P004] PSICOLOGIA GENERALE PER LA COMUNICAZIONE
3181,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,104,2017,2017-01-26T00:00:00Z,[E2004P005] PSICOLOGIA SOCIALE
3182,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,10,2017,2017-02-16T00:00:00Z,[E2004P005] PSICOLOGIA SOCIALE
3183,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-08-06T00:00:00Z,[E2004P005] PSICOLOGIA SOCIALE
3184,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-12-07T00:00:00Z,[E2004P005] PSICOLOGIA SOCIALE
3185,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,3,2017,2017-09-14T00:00:00Z,[E2004P005] PSICOLOGIA SOCIALE
3186,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-04-10T00:00:00Z,[E2004P005] PSICOLOGIA SOCIALE
3187,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,86,2017,2017-06-28T00:00:00Z,[E2004P006] STATISTICA PER LA RICERCA SOCIALE
3188,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,25,2017,2017-11-07T00:00:00Z,[E2004P006] STATISTICA PER LA RICERCA SOCIALE
3189,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,16,2017,2017-09-27T00:00:00Z,[E2004P006] STATISTICA PER LA RICERCA SOCIALE
3190,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,68,2017,2017-06-20T00:00:00Z,[E2004P007] TEORIA E TECNICA DEI NUOVI MEDIA
3191,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,56,2017,2017-07-20T00:00:00Z,[E2004P007] TEORIA E TECNICA DEI NUOVI MEDIA
3192,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,18,2017,2017-12-09T00:00:00Z,[E2004P007] TEORIA E TECNICA DEI NUOVI MEDIA
3194,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,23,2017,2017-01-19T00:00:00Z,"[E2004P008] APPRENDIMENTO, PENSIERO E DECISIONE"
3195,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,49,2017,2017-08-02T00:00:00Z,"[E2004P008] APPRENDIMENTO, PENSIERO E DECISIONE"
3196,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,15,2017,2017-06-14T00:00:00Z,"[E2004P008] APPRENDIMENTO, PENSIERO E DECISIONE"
3197,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,24,2017,2017-07-14T00:00:00Z,"[E2004P008] APPRENDIMENTO, PENSIERO E DECISIONE"
3198,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,23,2017,2017-09-21T00:00:00Z,"[E2004P008] APPRENDIMENTO, PENSIERO E DECISIONE"
3200,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-10-01T00:00:00Z,[E2004P009] PSICOLINGUISTICA
3201,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,30,2017,2017-06-15T00:00:00Z,[E2004P009] PSICOLINGUISTICA
3202,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,5,2017,2017-09-13T00:00:00Z,[E2004P009] PSICOLINGUISTICA
3203,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,73,2017,2017-06-06T00:00:00Z,[E2004P009] PSICOLINGUISTICA
3204,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,70,2017,2017-01-26T00:00:00Z,[E2004P010] STORIA DELLA SCIENZA
3205,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,17,2017,2017-02-22T00:00:00Z,[E2004P010] STORIA DELLA SCIENZA
3206,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,12,2017,2017-06-22T00:00:00Z,[E2004P010] STORIA DELLA SCIENZA
3207,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,8,2017,2017-07-24T00:00:00Z,[E2004P010] STORIA DELLA SCIENZA
3208,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,7,2017,2017-09-22T00:00:00Z,[E2004P010] STORIA DELLA SCIENZA
3210,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,20,2017,2017-01-17T00:00:00Z,[E2004P013] PSICOLOGIA DELL'ARTE
3211,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,19,2017,2017-02-16T00:00:00Z,[E2004P013] PSICOLOGIA DELL'ARTE
3212,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,8,2017,2017-06-14T00:00:00Z,[E2004P013] PSICOLOGIA DELL'ARTE
3213,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,7,2017,2017-11-07T00:00:00Z,[E2004P013] PSICOLOGIA DELL'ARTE
3214,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,7,2017,2017-09-26T00:00:00Z,[E2004P013] PSICOLOGIA DELL'ARTE
3215,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,12,2017,2017-01-23T00:00:00Z,[E2004P017] SOCIOLOGIA
3216,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,4,2017,2017-06-21T00:00:00Z,[E2004P017] SOCIOLOGIA
3217,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-07-21T00:00:00Z,[E2004P017] SOCIOLOGIA
3218,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-09-22T00:00:00Z,[E2004P017] SOCIOLOGIA
3221,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-02-15T00:00:00Z,[E2004P019] COMUNICAZIONE AUDIOVISIVA
3222,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,16,2017,2017-04-28T00:00:00Z,[E2004P020] COMUNICAZIONE CINEMATOGRAFICA
3223,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,27,2017,2017-05-15T00:00:00Z,[E2004P021] COMUNICAZIONE GIORNALISTICA
3224,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-06-15T00:00:00Z,[E2004P021] COMUNICAZIONE GIORNALISTICA
3225,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,18,2017,2017-11-05T00:00:00Z,[E2004P023] LINGUAGGI DELLA FOTOGRAFIA
3226,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,8,2017,2017-06-15T00:00:00Z,[E2004P023] LINGUAGGI DELLA FOTOGRAFIA
3228,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,39,2017,2017-06-15T00:00:00Z,[E2004P024] PUBBLICITA'
3229,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,56,2017,2017-12-01T00:00:00Z,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO
3230,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,11,2017,2017-09-02T00:00:00Z,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO
3231,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,30,2017,2017-02-23T00:00:00Z,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO
3232,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,3,2017,2017-06-06T00:00:00Z,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO
3233,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,7,2017,2017-07-18T00:00:00Z,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO
3234,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-07-27T00:00:00Z,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO
3235,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,5,2017,2017-09-26T00:00:00Z,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO
3236,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,5,2017,2017-10-17T00:00:00Z,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO
3237,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,18,2017,2017-01-18T00:00:00Z,[E2004P026] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3238,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,59,2017,2017-02-14T00:00:00Z,[E2004P026] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3239,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,27,2017,2017-06-26T00:00:00Z,[E2004P026] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3240,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,15,2017,2017-07-20T00:00:00Z,[E2004P026] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3241,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,11,2017,2017-09-15T00:00:00Z,[E2004P026] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3242,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,49,2017,2017-06-13T00:00:00Z,[E2004P027] COMUNICAZIONE D'IMPRESA
3243,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,8,2017,2017-11-07T00:00:00Z,[E2004P027] COMUNICAZIONE D'IMPRESA
3244,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-09-19T00:00:00Z,[E2004P027] COMUNICAZIONE D'IMPRESA
3245,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,15,2017,2017-01-24T00:00:00Z,[E2004P028] INFORMATICA E GRAFICA PER IL WEB
3246,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,11,2017,2017-02-21T00:00:00Z,[E2004P028] INFORMATICA E GRAFICA PER IL WEB
3247,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,5,2017,2017-06-20T00:00:00Z,[E2004P028] INFORMATICA E GRAFICA PER IL WEB
3248,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-07-19T00:00:00Z,[E2004P028] INFORMATICA E GRAFICA PER IL WEB
3249,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-09-27T00:00:00Z,[E2004P028] INFORMATICA E GRAFICA PER IL WEB
3250,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,29,2017,2017-06-27T00:00:00Z,[E2004P029] PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI
3251,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,13,2017,2017-07-18T00:00:00Z,[E2004P029] PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI
3252,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,4,2017,2017-11-09T00:00:00Z,[E2004P029] PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI
3253,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,37,2017,2017-01-19T00:00:00Z,[E2004P036] FONDAMENTI DI INFORMATICA PER LA COMUNICAZIONE
3254,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,42,2017,2017-02-15T00:00:00Z,[E2004P036] FONDAMENTI DI INFORMATICA PER LA COMUNICAZIONE
3255,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,8,2017,2017-12-06T00:00:00Z,[E2004P036] FONDAMENTI DI INFORMATICA PER LA COMUNICAZIONE
3256,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,11,2017,2017-11-07T00:00:00Z,[E2004P036] FONDAMENTI DI INFORMATICA PER LA COMUNICAZIONE
3257,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,3,2017,2017-09-18T00:00:00Z,[E2004P036] FONDAMENTI DI INFORMATICA PER LA COMUNICAZIONE
3258,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,58,2017,2017-06-20T00:00:00Z,[E2004P037] VISUAL DESIGN
3259,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,9,2017,2017-07-19T00:00:00Z,[E2004P037] VISUAL DESIGN
3260,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-09-27T00:00:00Z,[E2004P037] VISUAL DESIGN
3261,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,50,2017,2017-01-24T00:00:00Z,[E2004P038] WEB MARKETING
3262,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,58,2017,2017-02-21T00:00:00Z,[E2004P038] WEB MARKETING
3263,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,19,2017,2017-06-13T00:00:00Z,[E2004P038] WEB MARKETING
3264,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,14,2017,2017-11-07T00:00:00Z,[E2004P038] WEB MARKETING
3265,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-09-20T00:00:00Z,[E2004P038] WEB MARKETING
3266,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,43,2017,2017-06-23T00:00:00Z,[E2004P039] METODI E STRUMENTI DI INDAGINE NEL CICLO DI VITA
3267,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,12,2017,2017-07-13T00:00:00Z,[E2004P039] METODI E STRUMENTI DI INDAGINE NEL CICLO DI VITA
3268,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,11,2017,2017-09-28T00:00:00Z,[E2004P039] METODI E STRUMENTI DI INDAGINE NEL CICLO DI VITA
3269,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,22,2017,2017-06-23T00:00:00Z,[E2004P040] LA MISURAZIONE IN AMBITO PSICOSOCIALE
3270,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,11,2017,2017-10-07T00:00:00Z,[E2004P040] LA MISURAZIONE IN AMBITO PSICOSOCIALE
3271,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,6,2017,2017-09-25T00:00:00Z,[E2004P040] LA MISURAZIONE IN AMBITO PSICOSOCIALE
3273,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-01-19T00:00:00Z,"[E2004P041] MALATTIA, SCIENZA, SOCIETA': UN PERCORSO FRA CINEMA E STORIA"
3274,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,5,2017,2017-04-27T00:00:00Z,[E2004P042] COMUNICAZIONE E SALUTE
3275,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,53,2017,2017-01-18T00:00:00Z,[E2004P044] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3276,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,58,2017,2017-02-14T00:00:00Z,[E2004P044] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3277,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,18,2017,2017-06-26T00:00:00Z,[E2004P044] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3278,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,28,2017,2017-07-20T00:00:00Z,[E2004P044] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3279,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,15,2017,2017-09-15T00:00:00Z,[E2004P044] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
3280,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,3,2017,2017-01-16T00:00:00Z,[E2401P002] FONDAMENTI ANATOMO-FISIOLOGICI DELL'ATTIVITÀ PSICHICA
3281,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2,2017,2017-07-02T00:00:00Z,[E2401P002] FONDAMENTI ANATOMO-FISIOLOGICI DELL'ATTIVITÀ PSICHICA
3282,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-05-30T00:00:00Z,[E2401P002] FONDAMENTI ANATOMO-FISIOLOGICI DELL'ATTIVITÀ PSICHICA
3283,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-07-07T00:00:00Z,[E2401P002] FONDAMENTI ANATOMO-FISIOLOGICI DELL'ATTIVITÀ PSICHICA
3284,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,3,2017,2017-12-09T00:00:00Z,[E2401P002] FONDAMENTI ANATOMO-FISIOLOGICI DELL'ATTIVITÀ PSICHICA
3285,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,1,2017,2017-09-27T00:00:00Z,[E2401P002] FONDAMENTI ANATOMO-FISIOLOGICI DELL'ATTIVITÀ PSICHICA
3286,E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,3,2017,2017-07-06T00:00:00Z,[E2401P002] FONDAMENTI ANATOMO-FISIOLOGICI DELL'ATTIVITÀ PSICHICA
